Date,Open,High,Low,Close,Adj Close,Volume
1976-10-07,2.309766,2.309766,2.309766,2.309766,1.362045,8000
1976-10-08,2.322388,2.322388,2.322388,2.322388,1.369488,31000
1976-10-11,2.309766,2.309766,2.309766,2.309766,1.362045,2500
1976-10-12,2.259280,2.259280,2.259280,2.259280,1.332274,17000
1976-10-13,2.271902,2.271902,2.271902,2.271902,1.339718,7500
1976-10-14,2.284522,2.284522,2.284522,2.284522,1.347159,500
1976-10-15,2.259280,2.259280,2.259280,2.259280,1.332274,500
1976-10-18,2.335010,2.335010,2.335010,2.335010,1.376931,500
1976-10-19,2.271902,2.271902,2.271902,2.271902,1.339718,2500
1976-10-20,2.259280,2.259280,2.259280,2.259280,1.332274,500
1976-10-21,2.309766,2.309766,2.309766,2.309766,1.362045,44000
1976-10-22,2.322388,2.322388,2.322388,2.322388,1.369488,15000
1976-10-25,2.372874,2.372874,2.372874,2.372874,1.399260,15000
1976-10-26,2.372874,2.372874,2.372874,2.372874,1.399260,2500
1976-10-27,2.435982,2.435982,2.435982,2.435982,1.436473,7500
1976-10-28,2.486470,2.486470,2.486470,2.486470,1.466246,500
1976-10-29,2.461226,2.461226,2.461226,2.461226,1.451360,500
1976-11-01,2.461226,2.461226,2.461226,2.461226,1.451360,1000
1976-11-03,2.385496,2.385496,2.385496,2.385496,1.406702,25000
1976-11-04,2.372874,2.372874,2.372874,2.372874,1.399260,35000
1976-11-05,2.309766,2.309766,2.309766,2.309766,1.362045,2500
1976-11-08,2.309766,2.309766,2.309766,2.309766,1.362045,8000
1976-11-09,2.309766,2.309766,2.309766,2.309766,1.362045,500
1976-11-10,2.309766,2.309766,2.309766,2.309766,1.362045,1000
1976-11-11,2.423362,2.423362,2.423362,2.423362,1.429032,9000
1976-11-12,2.486470,2.486470,2.486470,2.486470,1.466246,9000
1976-11-15,2.410740,2.410740,2.410740,2.410740,1.421588,500
1976-11-16,2.360252,2.360252,2.360252,2.360252,1.391816,500
1976-11-17,2.335010,2.335010,2.335010,2.335010,1.376931,500
1976-11-18,2.309766,2.309766,2.309766,2.309766,1.362045,18500
1976-11-19,2.322388,2.322388,2.322388,2.322388,1.369488,2500
1976-11-22,2.385496,2.385496,2.385496,2.385496,1.406702,500
1976-11-23,2.385496,2.385496,2.385496,2.385496,1.406702,10000
1976-11-24,2.372874,2.372874,2.372874,2.372874,1.399260,500
1976-11-26,2.360252,2.360252,2.360252,2.360252,1.391816,500
1976-11-29,2.360252,2.360252,2.360252,2.360252,1.391816,2500
1976-11-30,2.322388,2.322388,2.322388,2.322388,1.369488,500
1976-12-01,2.347632,2.347632,2.347632,2.347632,1.384374,2500
1976-12-02,2.347632,2.347632,2.347632,2.347632,1.384374,2500
1976-12-03,2.461226,2.461226,2.461226,2.461226,1.451360,10000
1976-12-06,2.701038,2.701038,2.701038,2.701038,1.592775,22500
1976-12-07,2.789390,2.789390,2.789390,2.789390,1.644874,33500
1976-12-08,2.827254,2.827254,2.827254,2.827254,1.667202,2500
1976-12-09,2.814632,2.814632,2.814632,2.814632,1.659760,500
1976-12-10,2.814632,2.814632,2.814632,2.814632,1.659760,500
1976-12-13,2.940850,2.940850,2.940850,2.940850,1.734189,22500
1976-12-14,2.966094,2.966094,2.966094,2.966094,1.749075,7500
1976-12-15,3.054444,3.054444,3.054444,3.054444,1.801174,3000
1976-12-16,3.003958,3.003958,3.003958,3.003958,1.771403,2500
1976-12-17,3.041824,3.041824,3.041824,3.041824,1.793733,500
1976-12-20,2.966094,2.966094,2.966094,2.966094,1.749075,500
1976-12-21,2.953472,2.953472,2.953472,2.953472,1.741632,500
1976-12-22,3.016580,3.016580,3.016580,3.016580,1.778847,9000
1976-12-23,3.180662,3.180662,3.180662,3.180662,1.875603,1000
1976-12-27,3.458338,3.458338,3.458338,3.458338,2.039346,32000
1976-12-28,3.445716,3.445716,3.445716,3.445716,2.031904,2500
1976-12-29,3.433094,3.433094,3.433094,3.433094,2.024460,1000
1976-12-30,3.445716,3.445716,3.445716,3.445716,2.031904,2500
1976-12-31,3.445716,3.445716,3.445716,3.445716,2.031904,2500
1977-01-03,3.458338,3.458338,3.458338,3.458338,2.039346,500
1977-01-04,3.306878,3.306878,3.306878,3.306878,1.950031,500
1977-01-05,3.382608,3.382608,3.382608,3.382608,1.994690,32000
1977-01-06,3.256392,3.256392,3.256392,3.256392,1.920260,19500
1977-01-07,3.205904,3.205904,3.205904,3.205904,1.890489,500
1977-01-10,3.281634,3.281634,3.281634,3.281634,1.935145,2500
1977-01-11,3.168040,3.168040,3.168040,3.168040,1.868161,18500
1977-01-12,3.142796,3.142796,3.142796,3.142796,1.853275,500
1977-01-13,3.319500,3.319500,3.319500,3.319500,1.957475,2500
1977-01-14,3.306878,3.306878,3.306878,3.306878,1.950031,2500
1977-01-17,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-01-18,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-01-19,3.382608,3.382608,3.382608,3.382608,1.994690,22500
1977-01-20,3.306878,3.306878,3.306878,3.306878,1.950031,20000
1977-01-21,3.470960,3.470960,3.470960,3.470960,2.046789,2500
1977-01-24,3.571934,3.571934,3.571934,3.571934,2.106333,19500
1977-01-25,3.496204,3.496204,3.496204,3.496204,2.061676,500
1977-01-26,3.622420,3.622420,3.622420,3.622420,2.136104,58000
1977-01-27,3.571934,3.571934,3.571934,3.571934,2.106333,9500
1977-01-28,3.571934,3.571934,3.571934,3.571934,2.106333,500
1977-01-31,3.420474,3.420474,3.420474,3.420474,2.017019,500
1977-02-01,3.458338,3.458338,3.458338,3.458338,2.039346,19500
1977-02-02,3.622420,3.622420,3.622420,3.622420,2.136104,9500
1977-02-03,3.508824,3.508824,3.508824,3.508824,2.069117,9500
1977-02-04,3.584554,3.584554,3.584554,3.584554,2.113774,2500
1977-02-07,3.773880,3.773880,3.773880,3.773880,2.225418,1000
1977-02-08,3.799124,3.799124,3.799124,3.799124,2.240304,15000
1977-02-09,3.710772,3.710772,3.710772,3.710772,2.188204,8500
1977-02-10,3.635042,3.635042,3.635042,3.635042,2.143547,1000
1977-02-11,3.635042,3.635042,3.635042,3.635042,2.143547,500
1977-02-14,3.470960,3.470960,3.470960,3.470960,2.046789,18500
1977-02-15,3.508824,3.508824,3.508824,3.508824,2.069117,500
1977-02-16,3.508824,3.508824,3.508824,3.508824,2.069117,10000
1977-02-17,3.647664,3.647664,3.647664,3.647664,2.150990,3000
1977-02-18,3.534068,3.534068,3.534068,3.534068,2.084003,1000
1977-02-22,3.571934,3.571934,3.571934,3.571934,2.106333,1000
1977-02-23,3.622420,3.622420,3.622420,3.622420,2.136104,500
1977-02-24,3.622420,3.622420,3.622420,3.622420,2.136104,26000
1977-02-25,3.622420,3.622420,3.622420,3.622420,2.136104,10000
1977-02-28,3.622420,3.622420,3.622420,3.622420,2.136104,2500
1977-03-01,3.597176,3.597176,3.597176,3.597176,2.121217,22500
1977-03-02,3.584554,3.584554,3.584554,3.584554,2.113774,7500
1977-03-03,3.571934,3.571934,3.571934,3.571934,2.106333,500
1977-03-04,3.584554,3.584554,3.584554,3.584554,2.113774,500
1977-03-07,3.496204,3.496204,3.496204,3.496204,2.061676,500
1977-03-08,3.496204,3.496204,3.496204,3.496204,2.061676,1000
1977-03-09,3.546690,3.546690,3.546690,3.546690,2.091446,500
1977-03-10,3.521446,3.521446,3.521446,3.521446,2.076560,8500
1977-03-11,3.496204,3.496204,3.496204,3.496204,2.061676,500
1977-03-14,3.458338,3.458338,3.458338,3.458338,2.039346,17000
1977-03-15,3.470960,3.470960,3.470960,3.470960,2.046789,10000
1977-03-16,3.496204,3.496204,3.496204,3.496204,2.061676,500
1977-03-17,3.458338,3.458338,3.458338,3.458338,2.039346,500
1977-03-18,3.508824,3.508824,3.508824,3.508824,2.069117,500
1977-03-21,3.508824,3.508824,3.508824,3.508824,2.069117,500
1977-03-22,3.470960,3.470960,3.470960,3.470960,2.046789,2500
1977-03-23,3.508824,3.508824,3.508824,3.508824,2.069117,42500
1977-03-24,3.458338,3.458338,3.458338,3.458338,2.039346,8500
1977-03-25,3.382608,3.382608,3.382608,3.382608,1.994690,52500
1977-03-28,3.205904,3.205904,3.205904,3.205904,1.890489,17000
1977-03-29,3.155418,3.155418,3.155418,3.155418,1.860718,67000
1977-03-30,3.231148,3.231148,3.231148,3.231148,1.905376,58000
1977-03-31,3.142796,3.142796,3.142796,3.142796,1.853275,500
1977-04-01,3.016580,3.016580,3.016580,3.016580,1.778847,500
1977-04-04,2.978714,2.978714,2.978714,2.978714,1.756517,7500
1977-04-05,2.940850,2.940850,2.940850,2.940850,1.734189,2500
1977-04-06,2.940850,2.940850,2.940850,2.940850,1.734189,10000
1977-04-07,2.902984,2.902984,2.902984,2.902984,1.711860,500
1977-04-11,3.067066,3.067066,3.067066,3.067066,1.808617,15000
1977-04-12,3.168040,3.168040,3.168040,3.168040,1.868161,32000
1977-04-13,3.155418,3.155418,3.155418,3.155418,1.860718,19500
1977-04-14,3.130174,3.130174,3.130174,3.130174,1.845831,9000
1977-04-15,3.029202,3.029202,3.029202,3.029202,1.786289,31500
1977-04-18,3.016580,3.016580,3.016580,3.016580,1.778847,25000
1977-04-19,3.029202,3.029202,3.029202,3.029202,1.786289,10000
1977-04-20,3.016580,3.016580,3.016580,3.016580,1.778847,1000
1977-04-21,3.016580,3.016580,3.016580,3.016580,1.778847,500
1977-04-22,3.016580,3.016580,3.016580,3.016580,1.778847,1000
1977-04-25,2.940850,2.940850,2.940850,2.940850,1.734189,7500
1977-04-26,2.953472,2.953472,2.953472,2.953472,1.741632,2500
1977-04-27,2.953472,2.953472,2.953472,2.953472,1.741632,500
1977-04-28,3.016580,3.016580,3.016580,3.016580,1.778847,1000
1977-04-29,3.016580,3.016580,3.016580,3.016580,1.778847,500
1977-05-02,3.180662,3.180662,3.180662,3.180662,1.875603,42500
1977-05-03,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-05-04,3.180662,3.180662,3.180662,3.180662,1.875603,1000
1977-05-05,3.193284,3.193284,3.193284,3.193284,1.883046,500
1977-05-06,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-05-09,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-05-10,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-05-11,3.016580,3.016580,3.016580,3.016580,1.778847,10000
1977-05-12,3.029202,3.029202,3.029202,3.029202,1.786289,33500
1977-05-13,3.029202,3.029202,3.029202,3.029202,1.786289,7500
1977-05-16,3.117554,3.117554,3.117554,3.117554,1.838390,8500
1977-05-17,3.079688,3.079688,3.079688,3.079688,1.816060,500
1977-05-18,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-05-19,3.079688,3.079688,3.079688,3.079688,1.816060,500
1977-05-20,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-05-23,3.067066,3.067066,3.067066,3.067066,1.808617,2500
1977-05-24,3.067066,3.067066,3.067066,3.067066,1.808617,2500
1977-05-25,3.092310,3.092310,3.092310,3.092310,1.823503,27500
1977-05-26,3.054444,3.054444,3.054444,3.054444,1.801174,500
1977-05-27,3.092310,3.092310,3.092310,3.092310,1.823503,2500
1977-05-31,3.231148,3.231148,3.231148,3.231148,1.905376,27500
1977-06-01,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-06-02,3.180662,3.180662,3.180662,3.180662,1.875603,1000
1977-06-03,3.168040,3.168040,3.168040,3.168040,1.868161,500
1977-06-06,3.205904,3.205904,3.205904,3.205904,1.890489,500
1977-06-07,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-06-08,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-06-09,3.142796,3.142796,3.142796,3.142796,1.853275,1000
1977-06-10,3.054444,3.054444,3.054444,3.054444,1.801174,1000
1977-06-13,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-06-14,3.130174,3.130174,3.130174,3.130174,1.845831,8500
1977-06-15,3.117554,3.117554,3.117554,3.117554,1.838390,500
1977-06-16,3.155418,3.155418,3.155418,3.155418,1.860718,500
1977-06-17,3.205904,3.205904,3.205904,3.205904,1.890489,1000
1977-06-20,3.180662,3.180662,3.180662,3.180662,1.875603,9000
1977-06-21,3.168040,3.168040,3.168040,3.168040,1.868161,500
1977-06-22,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-06-23,3.218526,3.218526,3.218526,3.218526,1.897932,500
1977-06-24,3.382608,3.382608,3.382608,3.382608,1.994690,1000
1977-06-27,3.445716,3.445716,3.445716,3.445716,2.031904,500
1977-06-28,3.407852,3.407852,3.407852,3.407852,2.009575,500
1977-06-29,3.319500,3.319500,3.319500,3.319500,1.957475,2500
1977-06-30,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-07-01,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-07-05,3.306878,3.306878,3.306878,3.306878,1.950031,500
1977-07-06,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-07-07,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-07-08,3.407852,3.407852,3.407852,3.407852,2.009575,7500
1977-07-11,3.382608,3.382608,3.382608,3.382608,1.994690,500
1977-07-12,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-07-13,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-07-15,3.306878,3.306878,3.306878,3.306878,1.950031,500
1977-07-18,3.243770,3.243770,3.243770,3.243770,1.912818,500
1977-07-19,3.231148,3.231148,3.231148,3.231148,1.905376,500
1977-07-20,3.205904,3.205904,3.205904,3.205904,1.890489,500
1977-07-21,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-07-22,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-07-25,3.104932,3.104932,3.104932,3.104932,1.830947,2500
1977-07-26,3.092310,3.092310,3.092310,3.092310,1.823503,8000
1977-07-27,3.092310,3.092310,3.092310,3.092310,1.823503,500
1977-07-28,3.054444,3.054444,3.054444,3.054444,1.801174,500
1977-07-29,3.092310,3.092310,3.092310,3.092310,1.823503,500
1977-08-01,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-08-02,3.168040,3.168040,3.168040,3.168040,1.868161,1000
1977-08-03,3.168040,3.168040,3.168040,3.168040,1.868161,500
1977-08-04,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-08-05,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-08-08,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-08-09,3.092310,3.092310,3.092310,3.092310,1.823503,500
1977-08-10,3.092310,3.092310,3.092310,3.092310,1.823503,500
1977-08-11,3.155418,3.155418,3.155418,3.155418,1.860718,2500
1977-08-12,3.104932,3.104932,3.104932,3.104932,1.830947,2500
1977-08-15,3.104932,3.104932,3.104932,3.104932,1.830947,500
1977-08-16,3.155418,3.155418,3.155418,3.155418,1.860718,500
1977-08-17,3.180662,3.180662,3.180662,3.180662,1.875603,3000
1977-08-18,3.231148,3.231148,3.231148,3.231148,1.905376,107500
1977-08-19,3.269014,3.269014,3.269014,3.269014,1.927704,7500
1977-08-22,3.281634,3.281634,3.281634,3.281634,1.935145,1000
1977-08-23,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-08-24,3.306878,3.306878,3.306878,3.306878,1.950031,500
1977-08-25,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-08-26,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-08-29,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-08-30,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-08-31,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-09-01,3.281634,3.281634,3.281634,3.281634,1.935145,10000
1977-09-02,3.269014,3.269014,3.269014,3.269014,1.927704,500
1977-09-06,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-09-07,3.269014,3.269014,3.269014,3.269014,1.927704,500
1977-09-08,3.256392,3.256392,3.256392,3.256392,1.920260,2500
1977-09-09,3.193284,3.193284,3.193284,3.193284,1.883046,500
1977-09-12,3.193284,3.193284,3.193284,3.193284,1.883046,500
1977-09-13,3.193284,3.193284,3.193284,3.193284,1.883046,500
1977-09-14,3.332122,3.332122,3.332122,3.332122,1.964918,8500
1977-09-15,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-09-16,3.332122,3.332122,3.332122,3.332122,1.964918,1000
1977-09-19,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-09-20,3.319500,3.319500,3.319500,3.319500,1.957475,8000
1977-09-21,3.332122,3.332122,3.332122,3.332122,1.964918,10000
1977-09-22,3.256392,3.256392,3.256392,3.256392,1.920260,8000
1977-09-23,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-09-26,3.256392,3.256392,3.256392,3.256392,1.920260,10000
1977-09-27,3.269014,3.269014,3.269014,3.269014,1.927704,20000
1977-09-28,3.357364,3.357364,3.357364,3.357364,1.979804,18500
1977-09-29,3.521446,3.521446,3.521446,3.521446,2.076560,3000
1977-09-30,3.407852,3.407852,3.407852,3.407852,2.009575,14000
1977-10-03,3.332122,3.332122,3.332122,3.332122,1.964918,7500
1977-10-04,3.332122,3.332122,3.332122,3.332122,1.964918,33500
1977-10-05,3.344744,3.344744,3.344744,3.344744,1.972361,500
1977-10-06,3.306878,3.306878,3.306878,3.306878,1.950031,500
1977-10-07,3.306878,3.306878,3.306878,3.306878,1.950031,500
1977-10-10,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-10-11,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-10-12,3.319500,3.319500,3.319500,3.319500,1.957475,8500
1977-10-13,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-10-14,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-10-17,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-10-18,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-10-19,3.332122,3.332122,3.332122,3.332122,1.964918,1000
1977-10-20,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-10-21,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-10-24,3.332122,3.332122,3.332122,3.332122,1.964918,500
1977-10-25,3.332122,3.332122,3.332122,3.332122,1.964918,1000
1977-10-26,3.319500,3.319500,3.319500,3.319500,1.957475,500
1977-10-27,3.332122,3.332122,3.332122,3.332122,1.964918,8000
1977-10-28,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-10-31,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-11-01,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-11-02,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-11-03,3.281634,3.281634,3.281634,3.281634,1.935145,500
1977-11-04,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-11-07,3.256392,3.256392,3.256392,3.256392,1.920260,500
1977-11-08,3.193284,3.193284,3.193284,3.193284,1.883046,500
1977-11-09,3.205904,3.205904,3.205904,3.205904,1.890489,500
1977-11-10,3.168040,3.168040,3.168040,3.168040,1.868161,18500
1977-11-11,3.205904,3.205904,3.205904,3.205904,1.890489,1000
1977-11-14,3.218526,3.218526,3.218526,3.218526,1.897932,500
1977-11-15,3.218526,3.218526,3.218526,3.218526,1.897932,500
1977-11-16,3.218526,3.218526,3.218526,3.218526,1.897932,500
1977-11-17,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-11-18,3.218526,3.218526,3.218526,3.218526,1.897932,500
1977-11-21,3.205904,3.205904,3.205904,3.205904,1.890489,500
1977-11-22,3.180662,3.180662,3.180662,3.180662,1.875603,500
1977-11-23,3.180662,3.180662,3.180662,3.180662,1.875603,10000
1977-11-25,3.104932,3.104932,3.104932,3.104932,1.830947,10000
1977-11-28,3.130174,3.130174,3.130174,3.130174,1.845831,500
1977-11-29,3.117554,3.117554,3.117554,3.117554,1.838390,2500
1977-11-30,3.142796,3.142796,3.142796,3.142796,1.853275,500
1977-12-01,3.130174,3.130174,3.130174,3.130174,1.845831,1000
1977-12-02,3.092310,3.092310,3.092310,3.092310,1.823503,15000
1977-12-05,3.016580,3.016580,3.016580,3.016580,1.778847,2500
1977-12-06,2.940850,2.940850,2.940850,2.940850,1.734189,15000
1977-12-07,2.865120,2.865120,2.865120,2.865120,1.689532,500
1977-12-08,2.877742,2.877742,2.877742,2.877742,1.696975,18000
1977-12-09,2.865120,2.865120,2.865120,2.865120,1.689532,500
1977-12-12,2.865120,2.865120,2.865120,2.865120,1.689532,1000
1977-12-13,2.852498,2.852498,2.852498,2.852498,1.682089,500
1977-12-14,2.890364,2.890364,2.890364,2.890364,1.704417,18500
1977-12-15,2.877742,2.877742,2.877742,2.877742,1.696975,500
1977-12-16,2.915606,2.915606,2.915606,2.915606,1.719303,24000
1977-12-19,2.915606,2.915606,2.915606,2.915606,1.719303,500
1977-12-20,2.915606,2.915606,2.915606,2.915606,1.719303,1000
1977-12-21,2.890364,2.890364,2.890364,2.890364,1.704417,500
1977-12-22,2.827254,2.827254,2.827254,2.827254,1.667202,18000
1977-12-23,2.827254,2.827254,2.827254,2.827254,1.667202,500
1977-12-27,2.600064,2.600064,2.600064,2.600064,1.533231,3000
1977-12-28,2.637930,2.637930,2.637930,2.637930,1.555560,500
1977-12-29,2.637930,2.637930,2.637930,2.637930,1.555560,500
1977-12-30,2.625308,2.625308,2.625308,2.625308,1.548118,25000
1978-01-03,2.637930,2.637930,2.637930,2.637930,1.555560,500
1978-01-04,2.625308,2.625308,2.625308,2.625308,1.548118,500
1978-01-05,2.625308,2.625308,2.625308,2.625308,1.548118,500
1978-01-06,2.637930,2.637930,2.637930,2.637930,1.555560,15000
1978-01-09,2.637930,2.637930,2.637930,2.637930,1.555560,10000
1978-01-10,2.675794,2.675794,2.675794,2.675794,1.577888,500
1978-01-11,2.776768,2.776768,2.776768,2.776768,1.637432,2500
1978-01-12,2.789390,2.789390,2.789390,2.789390,1.644874,500
1978-01-13,2.839876,2.839876,2.839876,2.839876,1.674645,1000
1978-01-16,2.928228,2.928228,2.928228,2.928228,1.726746,500
1978-01-17,2.902984,2.902984,2.902984,2.902984,1.711860,500
1978-01-18,3.016580,3.016580,3.016580,3.016580,1.778847,8000
1978-01-19,3.003958,3.003958,3.003958,3.003958,1.771403,500
1978-01-20,2.953472,2.953472,2.953472,2.953472,1.741632,500
1978-01-23,2.902984,2.902984,2.902984,2.902984,1.711860,500
1978-01-24,2.928228,2.928228,2.928228,2.928228,1.726746,18000
1978-01-25,2.940850,2.940850,2.940850,2.940850,1.734189,3000
1978-01-26,2.991336,2.991336,2.991336,2.991336,1.763960,500
1978-01-27,3.029202,3.029202,3.029202,3.029202,1.786289,2500
1978-01-30,3.092310,3.092310,3.092310,3.092310,1.823503,500
1978-01-31,3.142796,3.142796,3.142796,3.142796,1.853275,32000
1978-02-01,3.104932,3.104932,3.104932,3.104932,1.830947,2500
1978-02-02,3.104932,3.104932,3.104932,3.104932,1.830947,1000
1978-02-03,3.130174,3.130174,3.130174,3.130174,1.845831,500
1978-02-06,3.180662,3.180662,3.180662,3.180662,1.875603,500
1978-02-07,3.193284,3.193284,3.193284,3.193284,1.883046,2500
1978-02-08,3.269014,3.269014,3.269014,3.269014,1.927704,1000
1978-02-09,3.243770,3.243770,3.243770,3.243770,1.912818,500
1978-02-10,3.231148,3.231148,3.231148,3.231148,1.905376,1000
1978-02-13,3.231148,3.231148,3.231148,3.231148,1.905376,2500
1978-02-14,3.218526,3.218526,3.218526,3.218526,1.897932,3000
1978-02-15,3.269014,3.269014,3.269014,3.269014,1.927704,500
1978-02-16,3.407852,3.407852,3.407852,3.407852,2.009575,8000
1978-02-17,3.357364,3.357364,3.357364,3.357364,1.979804,500
1978-02-21,3.369986,3.369986,3.369986,3.369986,1.987246,500
1978-02-22,3.483582,3.483582,3.483582,3.483582,2.054232,49500
1978-02-23,3.445716,3.445716,3.445716,3.445716,2.031904,7500
1978-02-24,3.458338,3.458338,3.458338,3.458338,2.039346,2500
1978-02-27,3.521446,3.521446,3.521446,3.521446,2.076560,8500
1978-02-28,3.508824,3.508824,3.508824,3.508824,2.069117,2500
1978-03-01,3.470960,3.470960,3.470960,3.470960,2.046789,500
1978-03-02,3.445716,3.445716,3.445716,3.445716,2.031904,500
1978-03-03,3.458338,3.458338,3.458338,3.458338,2.039346,500
1978-03-06,3.407852,3.407852,3.407852,3.407852,2.009575,1000
1978-03-07,3.420474,3.420474,3.420474,3.420474,2.017019,18500
1978-03-08,3.420474,3.420474,3.420474,3.420474,2.017019,1000
1978-03-09,3.458338,3.458338,3.458338,3.458338,2.039346,10000
1978-03-10,3.559312,3.559312,3.559312,3.559312,2.098890,40000
1978-03-13,3.609798,3.609798,3.609798,3.609798,2.128661,15000
1978-03-14,3.698150,3.698150,3.698150,3.698150,2.180761,58500
1978-03-15,3.698150,3.698150,3.698150,3.698150,2.180761,101500
1978-03-16,3.685528,3.685528,3.685528,3.685528,2.173318,8000
1978-03-17,3.647664,3.647664,3.647664,3.647664,2.150990,2500
1978-03-20,3.584554,3.584554,3.584554,3.584554,2.113774,7500
1978-03-21,3.584554,3.584554,3.584554,3.584554,2.113774,500
1978-03-22,3.597176,3.597176,3.597176,3.597176,2.121217,2500
1978-03-23,3.635042,3.635042,3.635042,3.635042,2.143547,32000
